Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1740494443,2025-02-25T14:40:43Z,LXJ560,"41.786785,-87.760788",0,1,75
1740494759,2025-02-25T14:45:59Z,LXJ560,"41.786888,-87.760414",0,0,73
1740494769,2025-02-25T14:46:09Z,LXJ560,"41.786907,-87.760048",0,5,87
1740494788,2025-02-25T14:46:28Z,LXJ560,"41.786934,-87.759087",0,0,81
1740494795,2025-02-25T14:46:35Z,LXJ560,"41.787083,-87.758774",0,0,50
1740494808,2025-02-25T14:46:48Z,LXJ560,"41.78706,-87.758446",0,7,120
1740494817,2025-02-25T14:46:57Z,LXJ560,"41.786705,-87.75795",0,0,135
1740494822,2025-02-25T14:47:02Z,LXJ560,"41.786556,-87.757729",0,10,132
1740494830,2025-02-25T14:47:10Z,LXJ560,"41.786289,-87.75737",0,10,135
1740494844,2025-02-25T14:47:24Z,LXJ560,"41.785999,-87.75695",0,3,132
1740494861,2025-02-25T14:47:41Z,LXJ560,"41.785824,-87.756714",0,6,135
1740494872,2025-02-25T14:47:52Z,LXJ560,"41.785488,-87.755997",0,10,94
1740494880,2025-02-25T14:48:00Z,LXJ560,"41.78577,-87.75563",0,13,35
1740494890,2025-02-25T14:48:10Z,LXJ560,"41.786339,-87.75489",0,21,47
1740494893,2025-02-25T14:48:13Z,LXJ560,"41.786549,-87.754646",0,21,41
1740494897,2025-02-25T14:48:17Z,LXJ560,"41.786831,-87.754272",0,22,48
1740494900,2025-02-25T14:48:20Z,LXJ560,"41.786999,-87.754044",0,19,49
1740494903,2025-02-25T14:48:23Z,LXJ560,"41.78722,-87.753883",0,19,28
1740494906,2025-02-25T14:48:26Z,LXJ560,"41.787281,-87.753647",0,14,54
1740494927,2025-02-25T14:48:47Z,LXJ560,"41.787498,-87.753403",0,7,54
1740494935,2025-02-25T14:48:55Z,LXJ560,"41.787689,-87.753166",0,9,43
1740494941,2025-02-25T14:49:01Z,LXJ560,"41.787868,-87.752937",0,11,46
1740495073,2025-02-25T14:51:13Z,LXJ560,"41.787998,-87.752731",0,2,71
1740495480,2025-02-25T14:58:00Z,LXJ560,"41.788212,-87.752518",0,6,48
1740495485,2025-02-25T14:58:05Z,LXJ560,"41.788368,-87.752312",0,11,39
1740495489,2025-02-25T14:58:09Z,LXJ560,"41.788559,-87.751999",0,15,55
1740495497,2025-02-25T14:58:17Z,LXJ560,"41.788898,-87.751602",0,13,46
1740495501,2025-02-25T14:58:21Z,LXJ560,"41.789131,-87.751389",0,16,38
1740495507,2025-02-25T14:58:27Z,LXJ560,"41.78944,-87.750938",0,15,42
1740495511,2025-02-25T14:58:31Z,LXJ560,"41.789669,-87.750641",0,18,45
1740495516,2025-02-25T14:58:36Z,LXJ560,"41.78997,-87.750328",0,16,31
1740495519,2025-02-25T14:58:39Z,LXJ560,"41.790138,-87.750061",0,20,51
1740495525,2025-02-25T14:58:45Z,LXJ560,"41.790501,-87.749657",0,14,42
1740495533,2025-02-25T14:58:53Z,LXJ560,"41.79081,-87.749283",0,15,38
1740495537,2025-02-25T14:58:57Z,LXJ560,"41.791069,-87.74929",0,10,355
1740495544,2025-02-25T14:59:04Z,LXJ560,"41.791351,-87.749657",0,12,295
1740495551,2025-02-25T14:59:11Z,LXJ560,"41.791359,-87.750183",0,16,273
1740495556,2025-02-25T14:59:16Z,LXJ560,"41.791328,-87.750511",0,13,262
1740495561,2025-02-25T14:59:21Z,LXJ560,"41.791199,-87.750763",0,8,232
1740495566,2025-02-25T14:59:26Z,LXJ560,"41.790981,-87.751038",0,12,231
1740495571,2025-02-25T14:59:31Z,LXJ560,"41.790741,-87.751289",0,14,223
1740495575,2025-02-25T14:59:35Z,LXJ560,"41.790581,-87.751503",0,9,217
1740495603,2025-02-25T15:00:03Z,LXJ560,"41.79047,-87.751732",0,5,236
1740496209,2025-02-25T15:10:09Z,LXJ560,"41.790279,-87.751984",0,5,234
1740496216,2025-02-25T15:10:16Z,LXJ560,"41.79015,-87.752281",0,8,239
1740496223,2025-02-25T15:10:23Z,LXJ560,"41.790218,-87.752548",0,6,274
1740496232,2025-02-25T15:10:32Z,LXJ560,"41.790409,-87.753029",0,9,303
1740496237,2025-02-25T15:10:37Z,LXJ560,"41.79052,-87.753273",0,10,290
1740496241,2025-02-25T15:10:41Z,LXJ560,"41.790665,-87.753487",0,10,309
1740496246,2025-02-25T15:10:46Z,LXJ560,"41.790852,-87.753731",0,11,314
1740496254,2025-02-25T15:10:54Z,LXJ560,"41.791142,-87.753891",0,12,348
1740496260,2025-02-25T15:11:00Z,LXJ560,"41.791271,-87.753639",0,10,53
1740496264,2025-02-25T15:11:04Z,LXJ560,"41.791302,-87.753357",0,13,85
1740496267,2025-02-25T15:11:07Z,LXJ560,"41.791248,-87.753151",0,16,97
1740496274,2025-02-25T15:11:14Z,LXJ560,"41.791302,-87.752708",0,15,91
1740496277,2025-02-25T15:11:17Z,LXJ560,"41.79129,-87.75235",0,16,95
1740496281,2025-02-25T15:11:21Z,LXJ560,"41.791328,-87.752129",0,14,82
1740496282,2025-02-25T15:11:22Z,LXJ560,"41.791309,-87.751877",0,17,95
1740496287,2025-02-25T15:11:27Z,LXJ560,"41.791302,-87.75148",0,16,96
1740496289,2025-02-25T15:11:29Z,LXJ560,"41.791359,-87.751198",0,15,84
1740496293,2025-02-25T15:11:33Z,LXJ560,"41.79137,-87.750862",0,20,76
1740496297,2025-02-25T15:11:37Z,LXJ560,"41.791351,-87.750458",0,19,89
1740496303,2025-02-25T15:11:43Z,LXJ560,"41.791359,-87.74987",0,15,85
1740496305,2025-02-25T15:11:45Z,LXJ560,"41.79137,-87.749603",0,20,84
1740496310,2025-02-25T15:11:50Z,LXJ560,"41.791351,-87.748947",0,18,92
1740496317,2025-02-25T15:11:57Z,LXJ560,"41.791389,-87.74826",0,20,80
1740496319,2025-02-25T15:11:59Z,LXJ560,"41.79137,-87.748032",0,19,90
1740496322,2025-02-25T15:12:02Z,LXJ560,"41.791382,-87.747688",0,18,93
1740496327,2025-02-25T15:12:07Z,LXJ560,"41.791382,-87.747124",0,16,94
1740496329,2025-02-25T15:12:09Z,LXJ560,"41.791389,-87.74688",0,19,90
1740496335,2025-02-25T15:12:15Z,LXJ560,"41.79142,-87.746361",0,12,85
1740496339,2025-02-25T15:12:19Z,LXJ560,"41.791431,-87.746078",0,13,86
1740496341,2025-02-25T15:12:21Z,LXJ560,"41.79142,-87.745857",0,12,93
1740496346,2025-02-25T15:12:26Z,LXJ560,"41.79155,-87.745613",0,12,62
1740496351,2025-02-25T15:12:31Z,LXJ560,"41.791759,-87.745399",0,13,41
1740496356,2025-02-25T15:12:36Z,LXJ560,"41.79192,-87.745193",0,9,40
1740496362,2025-02-25T15:12:42Z,LXJ560,"41.792145,-87.744881",0,9,42
1740496369,2025-02-25T15:12:49Z,LXJ560,"41.792355,-87.744659",0,8,42
1740496376,2025-02-25T15:12:56Z,LXJ560,"41.792469,-87.744446",0,7,56
1740496382,2025-02-25T15:13:02Z,LXJ560,"41.792507,-87.744133",0,6,90
1740496397,2025-02-25T15:13:17Z,LXJ560,"41.792423,-87.743858",0,7,118
1740496402,2025-02-25T15:13:22Z,LXJ560,"41.792271,-87.743637",0,11,132
1740496410,2025-02-25T15:13:30Z,LXJ560,"41.792061,-87.74334",0,10,135
1740496416,2025-02-25T15:13:36Z,LXJ560,"41.791771,-87.74337",0,10,199
1740496422,2025-02-25T15:13:42Z,LXJ560,"41.79155,-87.743652",0,11,225
1740496430,2025-02-25T15:13:50Z,LXJ560,"41.790802,-87.744591",0,0,225
1740496431,2025-02-25T15:13:51Z,LXJ560,"41.790607,-87.744835",0,0,222
1740496433,2025-02-25T15:13:53Z,LXJ560,"41.790165,-87.745392",0,76,225
1740496434,2025-02-25T15:13:54Z,LXJ560,"41.789909,-87.745712",0,84,225
1740496438,2025-02-25T15:13:58Z,LXJ560,"41.788315,-87.747742",700,94,222
1740496442,2025-02-25T15:14:02Z,LXJ560,"41.78685,-87.749619",0,136,223
1740496444,2025-02-25T15:14:04Z,LXJ560,"41.785851,-87.750839",0,147,223
1740496455,2025-02-25T15:14:15Z,LXJ560,"41.779953,-87.758163",1200,169,222
1740496463,2025-02-25T15:14:23Z,LXJ560,"41.774506,-87.764282",1700,191,215
1740496465,2025-02-25T15:14:25Z,LXJ560,"41.772995,-87.765656",1800,197,213
1740496467,2025-02-25T15:14:27Z,LXJ560,"41.771324,-87.76709",1925,204,212
1740496469,2025-02-25T15:14:29Z,LXJ560,"41.769791,-87.768402",2000,213,212
1740496471,2025-02-25T15:14:31Z,LXJ560,"41.768097,-87.769836",2075,216,212
1740496473,2025-02-25T15:14:33Z,LXJ560,"41.766037,-87.771523",2150,216,212
1740496476,2025-02-25T15:14:36Z,LXJ560,"41.764107,-87.773163",2250,216,212
1740496478,2025-02-25T15:14:38Z,LXJ560,"41.762386,-87.774567",2350,216,212
1740496480,2025-02-25T15:14:40Z,LXJ560,"41.760818,-87.775894",2400,214,212
1740496482,2025-02-25T15:14:42Z,LXJ560,"41.75922,-87.777252",2475,213,211
1740496484,2025-02-25T15:14:44Z,LXJ560,"41.757172,-87.778908",2525,212,211
1740496486,2025-02-25T15:14:46Z,LXJ560,"41.7556,-87.780197",2575,212,211
1740496488,2025-02-25T15:14:48Z,LXJ560,"41.753769,-87.7817",2625,213,211
1740496490,2025-02-25T15:14:50Z,LXJ560,"41.751957,-87.783188",2700,215,211
1740496498,2025-02-25T15:14:58Z,LXJ560,"41.745026,-87.788879",3050,218,211
1740496507,2025-02-25T15:15:07Z,LXJ560,"41.737759,-87.794685",3675,210,210
1740496513,2025-02-25T15:15:13Z,LXJ560,"41.732731,-87.798714",4075,211,210
1740496519,2025-02-25T15:15:19Z,LXJ560,"41.727192,-87.802795",4425,219,206
1740496521,2025-02-25T15:15:21Z,LXJ560,"41.7257,-87.803757",4475,223,203
1740496523,2025-02-25T15:15:23Z,LXJ560,"41.72356,-87.80484",4575,227,199
1740496525,2025-02-25T15:15:25Z,LXJ560,"41.721405,-87.805733",4675,233,195
1740496527,2025-02-25T15:15:27Z,LXJ560,"41.718952,-87.806503",4775,242,191
1740496529,2025-02-25T15:15:29Z,LXJ560,"41.716782,-87.806976",4850,250,187
1740496531,2025-02-25T15:15:31Z,LXJ560,"41.714447,-87.807228",4925,258,183
1740496534,2025-02-25T15:15:34Z,LXJ560,"41.711597,-87.807266",5050,266,178
1740496536,2025-02-25T15:15:36Z,LXJ560,"41.708851,-87.807014",5175,272,174
1740496538,2025-02-25T15:15:38Z,LXJ560,"41.706337,-87.806503",5300,279,170
1740496540,2025-02-25T15:15:40Z,LXJ560,"41.703495,-87.805733",5425,283,167
