Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1740496011,2025-02-25T15:06:51Z,SWA2504,"41.785973,-87.748726",0,10,64
1740496016,2025-02-25T15:06:56Z,SWA2504,"41.786152,-87.748482",0,11,36
1740496023,2025-02-25T15:07:03Z,SWA2504,"41.786156,-87.748009",0,11,109
1740496031,2025-02-25T15:07:11Z,SWA2504,"41.785881,-87.747566",0,13,135
1740496039,2025-02-25T15:07:19Z,SWA2504,"41.785538,-87.747101",0,14,135
1740496044,2025-02-25T15:07:24Z,SWA2504,"41.785336,-87.746811",0,13,132
1740496049,2025-02-25T15:07:29Z,SWA2504,"41.785114,-87.746506",0,11,132
1740496056,2025-02-25T15:07:36Z,SWA2504,"41.785046,-87.746056",0,11,84
1740496062,2025-02-25T15:07:42Z,SWA2504,"41.785198,-87.74572",0,13,49
1740496067,2025-02-25T15:07:47Z,SWA2504,"41.785381,-87.745422",0,13,48
1740496074,2025-02-25T15:07:54Z,SWA2504,"41.785648,-87.745132",0,10,41
1740496080,2025-02-25T15:08:00Z,SWA2504,"41.78582,-87.744873",0,11,44
1740496083,2025-02-25T15:08:03Z,SWA2504,"41.786091,-87.744576",0,13,42
1740496091,2025-02-25T15:08:11Z,SWA2504,"41.786442,-87.744133",0,13,45
1740496096,2025-02-25T15:08:16Z,SWA2504,"41.786636,-87.743889",0,12,42
1740496101,2025-02-25T15:08:21Z,SWA2504,"41.786812,-87.743683",0,8,36
1740496114,2025-02-25T15:08:34Z,SWA2504,"41.787174,-87.743904",0,7,315
1740496127,2025-02-25T15:08:47Z,SWA2504,"41.787334,-87.744133",0,1,312
